subject_id,story,response,strategy,altruistic_status_second,first_actual,second_actual,understood,pass_attention
fbcd1b51de9f17da630fe9a49d3598c8,fundraising,6,alternating,less,"The <strong>first time</strong> they ran a race and fundraised together, Bella took the lead on the advertising and fundraising, contacting and following up with her friends to ask them if they would like to donate to their charity.","The <strong>second time</strong> they ran a race and fundraised together, Caroline took the lead on the advertising and fundraising, contacting and following up with her friends to ask them if they would like to donate to their charity.",yes,TRUE
fbcd1b51de9f17da630fe9a49d3598c8,scheduling,2,repeating,less,"The <strong>first time</strong> Matt and William got a meal together, they got dinner on Wednesday at 7pm.","They <strong>second time</strong> Matt and William got a meal together, they got dinner on Wednesday at 7pm.",yes,TRUE
fbcd1b51de9f17da630fe9a49d3598c8,family meals,6,alternating,just_met,"The <strong>first time</strong> the family got together for a key religious holiday, the family gathered at Martha's house, where Martha cooked all the food, served it, and then cleaned up after dinner. Sue was very appreciative, and gave Martha a big hug and a warm thank you.","The <strong>second time</strong> the family got together for a key religious holiday, the family gathered at Sue's house, where Sue cooked all the food, served it, and then cleaned up after dinner. Martha was very appreciative, and gave Sue a big hug and a warm thank you.",yes,TRUE
fbcd1b51de9f17da630fe9a49d3598c8,group project,6,alternating,more,"The <strong>first time</strong> they met about the project, Ralph contributed most of the ideas, delegated tasks to Maxwell, and decided what to do next.","The <strong>second time</strong> they met about the project, Maxwell contributed most of the ideas, delegated tasks to Ralph, and decided what to do next.",yes,TRUE
fbcd1b51de9f17da630fe9a49d3598c8,architects,3,repeating,just_met,"The <strong>first time</strong> they worked together on a design, Sonia meticulously double-checked their finished designs before they sent them out.","The <strong>second time</strong> they worked together on a design, Sonia meticulously double-checked their finished designs before they sent them out.",yes,TRUE
fbcd1b51de9f17da630fe9a49d3598c8,housemates,6,alternating,more,"The <strong>first time</strong> either one of them noticed something damaged or missing or needed for the house, like pipes or wires or detergent or batteries, Sarah completed all the tasks on the list.","The <strong>second time</strong> either one of them noticed something damaged or missing or needed for the house, like pipes or wires or detergent or batteries, Anne completed all the tasks on the list.",yes,TRUE
fbcd1b51de9f17da630fe9a49d3598c8,concerts,3,repeating,equal,"The <strong>first time</strong> they went to a concert together, Kevin paid for the tickets.","The <strong>second time</strong> they went to a concert together, Kevin paid for the tickets.",yes,TRUE
fbcd1b51de9f17da630fe9a49d3598c8,weekend,2,repeating,equal,"The <strong>first time</strong> Abby and Evelyn spent the weekend together, they woke up early both days to do intense outdoor activities.","The <strong>second time</strong> Abby and Evelyn spent the weekend together, they woke up early both days to do intense outdoor activities.",yes,TRUE
fbcd1b51de9f17da630fe9a49d3598c8,groceries,6,repeating,just_met,"The <strong>first time</strong> one of them helped the other out, Caleb helped carry Dylan's groceries up the stairs.","The <strong>second time</strong> one of them helped the other out, Caleb helped carry Dylan's groceries up the stairs.",yes,TRUE
fbcd1b51de9f17da630fe9a49d3598c8,feedback,3,repeating,more,"The <strong>first time</strong> one of them gave feedback to the other, Samantha shared her work in progress, and Taylor gave feedback on it.","The <strong>second time</strong> one of them gave feedback to the other, Samantha shared her work in progress, and Taylor gave feedback on it.",yes,TRUE
fbcd1b51de9f17da630fe9a49d3598c8,coffee,6,alternating,less,"The <strong>first time</strong> they got coffee, Bob bought and brought coffee to the meeting for both of them.","The <strong>second time</strong> they got coffee, Andrew bought and brought coffee to the meeting for both of them.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,feedback,4,repeating,just_met,"The <strong>first time</strong> one of them gave feedback to the other, Samantha shared her work in progress, and Taylor gave feedback on it.","The <strong>second time</strong> one of them gave feedback to the other, Samantha shared her work in progress, and Taylor gave feedback on it.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,fundraising,5,repeating,just_met,"The <strong>first time</strong> they ran a race and fundraised together, Caroline took the lead on the advertising and fundraising, contacting and following up with her friends to ask them if they would like to donate to their charity.","The <strong>second time</strong> they ran a race and fundraised together, Caroline took the lead on the advertising and fundraising, contacting and following up with her friends to ask them if they would like to donate to their charity.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,babysitting,3,repeating,less,"The <strong>first time</strong> one of them volunteered to watch the other's children, Ryan dropped his children off at John's house, where John volunteered to watch Ryan's children so Ryan could have a date night.","The <strong>second time</strong> one of them volunteered to watch the other's children, Ryan dropped his children off at John's house, where John volunteered to watch Ryan's children so Ryan could have a date night.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,housemates,6,alternating,less,"The <strong>first time</strong> either one of them noticed something damaged or missing or needed for the house, like pipes or wires or detergent or batteries, Sarah completed all the tasks on the list.","The <strong>second time</strong> either one of them noticed something damaged or missing or needed for the house, like pipes or wires or detergent or batteries, Anne completed all the tasks on the list.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,group project,6,alternating,more,"The <strong>first time</strong> they met about the project, Ralph contributed most of the ideas, delegated tasks to Maxwell, and decided what to do next.","The <strong>second time</strong> they met about the project, Maxwell contributed most of the ideas, delegated tasks to Ralph, and decided what to do next.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,gifts,5,alternating,equal,"The <strong>first time</strong> they exchanged gifts, the Min family gave the Lee family a precious and expensive gift.","The <strong>second time</strong> they exchanged gifts, the Lee family gave the Min family a precious and expensive gift.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,meeting prep,5,alternating,equal,"The <strong>first time</strong> Chloe and Victoria met, Victoria prepared the agenda for the meeting and booked the meeting room.","The <strong>second time</strong> Chloe and Victoria met, Chloe prepared the agenda for the meeting and booked the meeting room.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,groceries,5,alternating,just_met,"The <strong>first time</strong> one of them helped the other out, Dylan helped carry Caleb's groceries up the stairs.","The <strong>second time</strong> one of them helped the other out, Caleb helped carry Dylan's groceries up the stairs.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,restaurant,4,alternating,less,"The <strong>first time</strong> Grace and Avery went out to eat after work, they went to the Indian restaurant.","The <strong>second time</strong> Grace and Avery went out to eat after work, they went to the Chinese restaurant.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,scheduling,2,repeating,equal,"The <strong>first time</strong> Matt and William got a meal together, they got dinner on Wednesday at 7pm.","They <strong>second time</strong> Matt and William got a meal together, they got dinner on Wednesday at 7pm.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,architects,1,repeating,less,"The <strong>first time</strong> they worked together on a design, Sonia meticulously double-checked their finished designs before they sent them out.","The <strong>second time</strong> they worked together on a design, Sonia meticulously double-checked their finished designs before they sent them out.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,weekend,2,repeating,more,"The <strong>first time</strong> Abby and Evelyn spent the weekend together, they woke up early both days to do intense outdoor activities.","The <strong>second time</strong> Abby and Evelyn spent the weekend together, they woke up early both days to do intense outdoor activities.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,concerts,2,repeating,equal,"The <strong>first time</strong> they went to a concert together, Kevin paid for the tickets.","The <strong>second time</strong> they went to a concert together, Kevin paid for the tickets.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,police,3,repeating,more,"The <strong>first time</strong> they worked together to do paperwork, Justin got to the office at 6am to do the day's paperwork, so that Jarred could arrive later and go straight to their shared patrol car.","The <strong>second time</strong> they worked together to do paperwork, Justin got to the office at 6am to do the day's paperwork, so that Jarred could arrive later and go straight to their shared patrol car.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,family meals,6,alternating,just_met,"The <strong>first time</strong> the family got together for a key religious holiday, the family gathered at Martha's house, where Martha cooked all the food, served it, and then cleaned up after dinner. Sue was very appreciative, and gave Martha a big hug and a warm thank you.","The <strong>second time</strong> the family got together for a key religious holiday, the family gathered at Sue's house, where Sue cooked all the food, served it, and then cleaned up after dinner. Martha was very appreciative, and gave Sue a big hug and a warm thank you.",yes,TRUE
72e8c9ebe642c8ce8a1d682cdecd2da0,coffee,5,alternating,more,"The <strong>first time</strong> they got coffee, Bob bought and brought coffee to the meeting for both of them.","The <strong>second time</strong> they got coffee, Andrew bought and brought coffee to the meeting for both of them.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,fundraising,4,repeating,equal,"The <strong>first time</strong> they ran a race and fundraised together, Caroline took the lead on the advertising and fundraising, contacting and following up with her friends to ask them if they would like to donate to their charity.","The <strong>second time</strong> they ran a race and fundraised together, Caroline took the lead on the advertising and fundraising, contacting and following up with her friends to ask them if they would like to donate to their charity.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,architects,3,repeating,more,"The <strong>first time</strong> they worked together on a design, Sonia meticulously double-checked their finished designs before they sent them out.","The <strong>second time</strong> they worked together on a design, Sonia meticulously double-checked their finished designs before they sent them out.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,groceries,5,alternating,equal,"The <strong>first time</strong> one of them helped the other out, Dylan helped carry Caleb's groceries up the stairs.","The <strong>second time</strong> one of them helped the other out, Caleb helped carry Dylan's groceries up the stairs.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,meeting prep,6,repeating,just_met,"The <strong>first time</strong> Chloe and Victoria met, Chloe prepared the agenda for the meeting and booked the meeting room.","The <strong>second time</strong> Chloe and Victoria met, Chloe prepared the agenda for the meeting and booked the meeting room.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,concerts,6,alternating,just_met,"The <strong>first time</strong> they went to a concert together, Allen paid for the tickets.","The <strong>second time</strong> they went to a concert together, Kevin paid for the tickets.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,scheduling,5,alternating,just_met,"The <strong>first time</strong> Matt and William got a meal together, they got lunch on Wednesday at 12pm.","They <strong>second time</strong> Matt and William got a meal together, they got dinner on Wednesday at 7pm.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,babysitting,3,repeating,more,"The <strong>first time</strong> one of them volunteered to watch the other's children, Ryan dropped his children off at John's house, where John volunteered to watch Ryan's children so Ryan could have a date night.","The <strong>second time</strong> one of them volunteered to watch the other's children, Ryan dropped his children off at John's house, where John volunteered to watch Ryan's children so Ryan could have a date night.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,police,5,alternating,less,"The <strong>first time</strong> they worked together to do paperwork, Jarred got to the office at 6am to do the day's paperwork, so that Justin could arrive later and go straight to their shared patrol car.","The <strong>second time</strong> they worked together to do paperwork, Justin got to the office at 6am to do the day's paperwork, so that Jarred could arrive later and go straight to their shared patrol car.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,restaurant,5,alternating,more,"The <strong>first time</strong> Grace and Avery went out to eat after work, they went to the Indian restaurant.","The <strong>second time</strong> Grace and Avery went out to eat after work, they went to the Chinese restaurant.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,group project,3,repeating,less,"The <strong>first time</strong> they met about the project, Maxwell contributed most of the ideas, delegated tasks to Ralph, and decided what to do next.","The <strong>second time</strong> they met about the project, Maxwell contributed most of the ideas, delegated tasks to Ralph, and decided what to do next.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,gifts,2,repeating,just_met,"The <strong>first time</strong> they exchanged gifts, the Lee family gave the Min family a precious and expensive gift.","The <strong>second time</strong> they exchanged gifts, the Lee family gave the Min family a precious and expensive gift.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,family meals,5,alternating,equal,"The <strong>first time</strong> the family got together for a key religious holiday, the family gathered at Martha's house, where Martha cooked all the food, served it, and then cleaned up after dinner. Sue was very appreciative, and gave Martha a big hug and a warm thank you.","The <strong>second time</strong> the family got together for a key religious holiday, the family gathered at Sue's house, where Sue cooked all the food, served it, and then cleaned up after dinner. Martha was very appreciative, and gave Sue a big hug and a warm thank you.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,coffee,3,repeating,less,"The <strong>first time</strong> they got coffee, Andrew bought and brought coffee to the meeting for both of them.","The <strong>second time</strong> they got coffee, Andrew bought and brought coffee to the meeting for both of them.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,feedback,3,repeating,equal,"The <strong>first time</strong> one of them gave feedback to the other, Samantha shared her work in progress, and Taylor gave feedback on it.","The <strong>second time</strong> one of them gave feedback to the other, Samantha shared her work in progress, and Taylor gave feedback on it.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,weekend,5,alternating,less,"The <strong>first time</strong> Abby and Evelyn spent the weekend together, they slept in, got brunch, and walked around the city.","The <strong>second time</strong> Abby and Evelyn spent the weekend together, they woke up early both days to do intense outdoor activities.",yes,TRUE
0a6a98560e8752b14365850bbe8c6a9c,housemates,5,alternating,more,"The <strong>first time</strong> either one of them noticed something damaged or missing or needed for the house, like pipes or wires or detergent or batteries, Sarah completed all the tasks on the list.","The <strong>second time</strong> either one of them noticed something damaged or missing or needed for the house, like pipes or wires or detergent or batteries, Anne completed all the tasks on the list.",yes,TRUE
5875044e530874fdee26f87a5e69849f,police,6,alternating,just_met,"The <strong>first time</strong> they worked together to do paperwork, Jarred got to the office at 6am to do the day's paperwork, so that Justin could arrive later and go straight to their shared patrol car.","The <strong>second time</strong> they worked together to do paperwork, Justin got to the office at 6am to do the day's paperwork, so that Jarred could arrive later and go straight to their shared patrol car.",yes,TRUE
5875044e530874fdee26f87a5e69849f,scheduling,3,repeating,equal,"The <strong>first time</strong> Matt and William got a meal together, they got dinner on Wednesday at 7pm.","They <strong>second time</strong> Matt and William got a meal together, they got dinner on Wednesday at 7pm.",yes,TRUE
5875044e530874fdee26f87a5e69849f,family meals,6,alternating,less,"The <strong>first time</strong> the family got together for a key religious holiday, the family gathered at Martha's house, where Martha cooked all the food, served it, and then cleaned up after dinner. Sue was very appreciative, and gave Martha a big hug and a warm thank you.","The <strong>second time</strong> the family got together for a key religious holiday, the family gathered at Sue's house, where Sue cooked all the food, served it, and then cleaned up after dinner. Martha was very appreciative, and gave Sue a big hug and a warm thank you.",yes,TRUE
5875044e530874fdee26f87a5e69849f,feedback,6,alternating,just_met,"The <strong>first time</strong> one of them gave feedback to the other, Taylor shared her work in progress, and Samantha gave feedback on it.","The <strong>second time</strong> one of them gave feedback to the other, Samantha shared her work in progress, and Taylor gave feedback on it.",yes,TRUE
5875044e530874fdee26f87a5e69849f,housemates,3,repeating,just_met,"The <strong>first time</strong> either one of them noticed something damaged or missing or needed for the house, like pipes or wires or detergent or batteries, Anne completed all the tasks on the list.","The <strong>second time</strong> either one of them noticed something damaged or missing or needed for the house, like pipes or wires or detergent or batteries, Anne completed all the tasks on the list.",yes,TRUE
5875044e530874fdee26f87a5e69849f,coffee,6,alternating,equal,"The <strong>first time</strong> they got coffee, Bob bought and brought coffee to the meeting for both of them.","The <strong>second time</strong> they got coffee, Andrew bought and brought coffee to the meeting for both of them.",yes,TRUE
5875044e530874fdee26f87a5e69849f,architects,3,repeating,less,"The <strong>first time</strong> they worked together on a design, Sonia meticulously double-checked their finished designs before they sent them out.","The <strong>second time</strong> they worked together on a design, Sonia meticulously double-checked their finished designs before they sent them out.",yes,TRUE
5875044e530874fdee26f87a5e69849f,fundraising,6,alternating,equal,"The <strong>first time</strong> they ran a race and fundraised together, Bella took the lead on the advertising and fundraising, contacting and following up with her friends to ask them if they would like to donate to their charity.","The <strong>second time</strong> they ran a race and fundraised together, Caroline took the lead on the advertising and fundraising, contacting and following up with her friends to ask them if they would like to donate to their charity.",yes,TRUE
5875044e530874fdee26f87a5e69849f,group project,3,repeating,just_met,"The <strong>first time</strong> they met about the project, Maxwell contributed most of the ideas, delegated tasks to Ralph, and decided what to do next.","The <strong>second time</strong> they met about the project, Maxwell contributed most of the ideas, delegated tasks to Ralph, and decided what to do next.",yes,TRUE
5875044e530874fdee26f87a5e69849f,meeting prep,6,alternating,more,"The <strong>first time</strong> Chloe and Victoria met, Victoria prepared the agenda for the meeting and booked the meeting room.","The <strong>second time</strong> Chloe and Victoria met, Chloe prepared the agenda for the meeting and booked the meeting room.",yes,TRUE
5875044e530874fdee26f87a5e69849f,concerts,3,repeating,more,"The <strong>first time</strong> they went to a concert together, Kevin paid for the tickets.","The <strong>second time</strong> they went to a concert together, Kevin paid for the tickets.",yes,TRUE
5875044e530874fdee26f87a5e69849f,babysitting,3,repeating,equal,"The <strong>first time</strong> one of them volunteered to watch the other's children, Ryan dropped his children off at John's house, where John volunteered to watch Ryan's children so Ryan could have a date night.","The <strong>second time</strong> one of them volunteered to watch the other's children, Ryan dropped his children off at John's house, where John volunteered to watch Ryan's children so Ryan could have a date night.",yes,TRUE
5875044e530874fdee26f87a5e69849f,gifts,3,alternating,less,"The <strong>first time</strong> they exchanged gifts, the Min family gave the Lee family a precious and expensive gift.","The <strong>second time</strong> they exchanged gifts, the Lee family gave the Min family a precious and expensive gift.",yes,TRUE
5875044e530874fdee26f87a5e69849f,weekend,3,repeating,more,"The <strong>first time</strong> Abby and Evelyn spent the weekend together, they woke up early both days to do intense outdoor activities.","The <strong>second time</strong> Abby and Evelyn spent the weekend together, they woke up early both days to do intense outdoor activities.",yes,TRUE
5875044e530874fdee26f87a5e69849f,groceries,3,repeating,less,"The <strong>first time</strong> one of them helped the other out, Caleb helped carry Dylan's groceries up the stairs.","The <strong>second time</strong> one of them helped the other out, Caleb helped carry Dylan's groceries up the stairs.",yes,TRUE
5875044e530874fdee26f87a5e69849f,restaurant,6,alternating,more,"The <strong>first time</strong> Grace and Avery went out to eat after work, they went to the Indian restaurant.","The <strong>second time</strong> Grace and Avery went out to eat after work, they went to the Chinese restaurant.",yes,TRUE
4e2124feec958468673e5e5d600d3949,restaurant,2,repeating,less,"The <strong>first time</strong> Grace and Avery went out to eat after work, they went to the Chinese restaurant.","The <strong>second time</strong> Grace and Avery went out to eat after work, they went to the Chinese restaurant.",yes,TRUE
4e2124feec958468673e5e5d600d3949,babysitting,4,alternating,less,"The <strong>first time</strong> one of them volunteered to watch the other's children, John dropped his children off at Ryan's house, where Ryan volunteered to watch John's children so John could have a date night.","The <strong>second time</strong> one of them volunteered to watch the other's children, Ryan dropped his children off at John's house, where John volunteered to watch Ryan's children so Ryan could have a date night.",yes,TRUE
4e2124feec958468673e5e5d600d3949,police,4,alternating,more,"The <strong>first time</strong> they worked together to do paperwork, Jarred got to the office at 6am to do the day's paperwork, so that Justin could arrive later and go straight to their shared patrol car.","The <strong>second time</strong> they worked together to do paperwork, Justin got to the office at 6am to do the day's paperwork, so that Jarred could arrive later and go straight to their shared patrol car.",yes,TRUE
4e2124feec958468673e5e5d600d3949,scheduling,4,alternating,equal,"The <strong>first time</strong> Matt and William got a meal together, they got lunch on Wednesday at 12pm.","They <strong>second time</strong> Matt and William got a meal together, they got dinner on Wednesday at 7pm.",yes,TRUE
4e2124feec958468673e5e5d600d3949,weekend,4,alternating,more,"The <strong>first time</strong> Abby and Evelyn spent the weekend together, they slept in, got brunch, and walked around the city.","The <strong>second time</strong> Abby and Evelyn spent the weekend together, they woke up early both days to do intense outdoor activities.",yes,TRUE
4e2124feec958468673e5e5d600d3949,gifts,3,repeating,equal,"The <strong>first time</strong> they exchanged gifts, the Lee family gave the Min family a precious and expensive gift.","The <strong>second time</strong> they exchanged gifts, the Lee family gave the Min family a precious and expensive gift.",yes,TRUE
4e2124feec958468673e5e5d600d3949,concerts,6,alternating,equal,"The <strong>first time</strong> they went to a concert together, Allen paid for the tickets.","The <strong>second time</strong> they went to a concert together, Kevin paid for the tickets.",yes,TRUE
4e2124feec958468673e5e5d600d3949,family meals,2,repeating,just_met,"The <strong>first time</strong> the family got together for a key religious holiday, the family gathered at Sue's house, where Sue cooked all the food, served it, and then cleaned up after dinner. Martha was very appreciative, and gave Sue a big hug and a warm thank you.","The <strong>second time</strong> the family got together for a key religious holiday, the family gathered at Sue's house, where Sue cooked all the food, served it, and then cleaned up after dinner. Martha was very appreciative, and gave Sue a big hug and a warm thank you.",yes,TRUE
4e2124feec958468673e5e5d600d3949,group project,3,repeating,more,"The <strong>first time</strong> they met about the project, Maxwell contributed most of the ideas, delegated tasks to Ralph, and decided what to do next.","The <strong>second time</strong> they met about the project, Maxwell contributed most of the ideas, delegated tasks to Ralph, and decided what to do next.",yes,TRUE
4e2124feec958468673e5e5d600d3949,meeting prep,4,repeating,equal,"The <strong>first time</strong> Chloe and Victoria met, Chloe prepared the agenda for the meeting and booked the meeting room.","The <strong>second time</strong> Chloe and Victoria met, Chloe prepared the agenda for the meeting and booked the meeting room.",yes,TRUE
4e2124feec958468673e5e5d600d3949,housemates,2,repeating,less,"The <strong>first time</strong> either one of them noticed something damaged or missing or needed for the house, like pipes or wires or detergent or batteries, Anne completed all the tasks on the list.","The <strong>second time</strong> either one of them noticed something damaged or missing or needed for the house, like pipes or wires or detergent or batteries, Anne completed all the tasks on the list.",yes,TRUE
4e2124feec958468673e5e5d600d3949,architects,5,alternating,less,"The <strong>first time</strong> they worked together on a design, Liana meticulously double-checked their finished designs before they sent them out.","The <strong>second time</strong> they worked together on a design, Sonia meticulously double-checked their finished designs before they sent them out.",yes,TRUE
4e2124feec958468673e5e5d600d3949,groceries,3,repeating,just_met,"The <strong>first time</strong> one of them helped the other out, Caleb helped carry Dylan's groceries up the stairs.","The <strong>second time</strong> one of them helped the other out, Caleb helped carry Dylan's groceries up the stairs.",yes,TRUE
4e2124feec958468673e5e5d600d3949,coffee,3,repeating,more,"The <strong>first time</strong> they got coffee, Andrew bought and brought coffee to the meeting for both of them.","The <strong>second time</strong> they got coffee, Andrew bought and brought coffee to the meeting for both of them.",yes,TRUE
4e2124feec958468673e5e5d600d3949,fundraising,5,alternating,just_met,"The <strong>first time</strong> they ran a race and fundraised together, Bella took the lead on the advertising and fundraising, contacting and following up with her friends to ask them if they would like to donate to their charity.","The <strong>second time</strong> they ran a race and fundraised together, Caroline took the lead on the advertising and fundraising, contacting and following up with her friends to ask them if they would like to donate to their charity.",yes,TRUE
4e2124feec958468673e5e5d600d3949,feedback,5,alternating,just_met,"The <strong>first time</strong> one of them gave feedback to the other, Taylor shared her work in progress, and Samantha gave feedback on it.","The <strong>second time</strong> one of them gave feedback to the other, Samantha shared her work in progress, and Taylor gave feedback on it.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,fundraising,4,repeating,more,"The <strong>first time</strong> they ran a race and fundraised together, Caroline took the lead on the advertising and fundraising, contacting and following up with her friends to ask them if they would like to donate to their charity.","The <strong>second time</strong> they ran a race and fundraised together, Caroline took the lead on the advertising and fundraising, contacting and following up with her friends to ask them if they would like to donate to their charity.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,coffee,3,repeating,equal,"The <strong>first time</strong> they got coffee, Andrew bought and brought coffee to the meeting for both of them.","The <strong>second time</strong> they got coffee, Andrew bought and brought coffee to the meeting for both of them.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,meeting prep,3,repeating,less,"The <strong>first time</strong> Chloe and Victoria met, Chloe prepared the agenda for the meeting and booked the meeting room.","The <strong>second time</strong> Chloe and Victoria met, Chloe prepared the agenda for the meeting and booked the meeting room.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,gifts,2,repeating,less,"The <strong>first time</strong> they exchanged gifts, the Lee family gave the Min family a precious and expensive gift.","The <strong>second time</strong> they exchanged gifts, the Lee family gave the Min family a precious and expensive gift.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,weekend,4,alternating,equal,"The <strong>first time</strong> Abby and Evelyn spent the weekend together, they slept in, got brunch, and walked around the city.","The <strong>second time</strong> Abby and Evelyn spent the weekend together, they woke up early both days to do intense outdoor activities.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,architects,5,alternating,just_met,"The <strong>first time</strong> they worked together on a design, Liana meticulously double-checked their finished designs before they sent them out.","The <strong>second time</strong> they worked together on a design, Sonia meticulously double-checked their finished designs before they sent them out.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,housemates,3,repeating,just_met,"The <strong>first time</strong> either one of them noticed something damaged or missing or needed for the house, like pipes or wires or detergent or batteries, Anne completed all the tasks on the list.","The <strong>second time</strong> either one of them noticed something damaged or missing or needed for the house, like pipes or wires or detergent or batteries, Anne completed all the tasks on the list.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,concerts,5,alternating,less,"The <strong>first time</strong> they went to a concert together, Allen paid for the tickets.","The <strong>second time</strong> they went to a concert together, Kevin paid for the tickets.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,police,5,alternating,equal,"The <strong>first time</strong> they worked together to do paperwork, Jarred got to the office at 6am to do the day's paperwork, so that Justin could arrive later and go straight to their shared patrol car.","The <strong>second time</strong> they worked together to do paperwork, Justin got to the office at 6am to do the day's paperwork, so that Jarred could arrive later and go straight to their shared patrol car.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,group project,3,repeating,equal,"The <strong>first time</strong> they met about the project, Maxwell contributed most of the ideas, delegated tasks to Ralph, and decided what to do next.","The <strong>second time</strong> they met about the project, Maxwell contributed most of the ideas, delegated tasks to Ralph, and decided what to do next.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,babysitting,4,alternating,just_met,"The <strong>first time</strong> one of them volunteered to watch the other's children, John dropped his children off at Ryan's house, where Ryan volunteered to watch John's children so John could have a date night.","The <strong>second time</strong> one of them volunteered to watch the other's children, Ryan dropped his children off at John's house, where John volunteered to watch Ryan's children so Ryan could have a date night.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,restaurant,2,repeating,just_met,"The <strong>first time</strong> Grace and Avery went out to eat after work, they went to the Chinese restaurant.","The <strong>second time</strong> Grace and Avery went out to eat after work, they went to the Chinese restaurant.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,family meals,5,alternating,more,"The <strong>first time</strong> the family got together for a key religious holiday, the family gathered at Martha's house, where Martha cooked all the food, served it, and then cleaned up after dinner. Sue was very appreciative, and gave Martha a big hug and a warm thank you.","The <strong>second time</strong> the family got together for a key religious holiday, the family gathered at Sue's house, where Sue cooked all the food, served it, and then cleaned up after dinner. Martha was very appreciative, and gave Sue a big hug and a warm thank you.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,scheduling,4,alternating,less,"The <strong>first time</strong> Matt and William got a meal together, they got lunch on Wednesday at 12pm.","They <strong>second time</strong> Matt and William got a meal together, they got dinner on Wednesday at 7pm.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,feedback,2,repeating,more,"The <strong>first time</strong> one of them gave feedback to the other, Samantha shared her work in progress, and Taylor gave feedback on it.","The <strong>second time</strong> one of them gave feedback to the other, Samantha shared her work in progress, and Taylor gave feedback on it.",yes,TRUE
c560178e435fd172fa0c149e1b641e20,groceries,5,alternating,more,"The <strong>first time</strong> one of them helped the other out, Dylan helped carry Caleb's groceries up the stairs.","The <strong>second time</strong> one of them helped the other out, Caleb helped carry Dylan's groceries up the stairs.",yes,TRUE
e8b291108ec360c14a6a428e2083e339,meeting prep,5,alternating,less,"The <strong>first time</strong> Chloe and Victoria met, Victoria prepared the agenda for the meeting and booked the meeting room.","The <strong>second time</strong> Chloe and Victoria met, Chloe prepared the agenda for the meeting and booked the meeting room.",yes,TRUE
e8b291108ec360c14a6a428e2083e339,concerts,3,repeating,less,"The <strong>first time</strong> they went to a concert together, Kevin paid for the tickets.","The <strong>second time</strong> they went to a concert together, Kevin paid for the tickets.",yes,TRUE
e8b291108ec360c14a6a428e2083e339,feedback,4,repeating,equal,"The <strong>first time</strong> one of them gave feedback to the other, Samantha shared her work in progress, and Taylor gave feedback on it.","The <strong>second time</strong> one of them gave feedback to the other, Samantha shared her work in progress, and Taylor gave feedback on it.",yes,TRUE
