subject_id,story,altruistic_status,first_meeting,stage,response,response_status,strategy,understood
2850458854b0c86619794be2721bbb6d,coffee,less,bob,first,bob,less,NA,yes
2850458854b0c86619794be2721bbb6d,coffee,less,bob,second,alice,more,alternating,yes
2850458854b0c86619794be2721bbb6d,meeting location,equal,bob,first,alice,equal,NA,yes
2850458854b0c86619794be2721bbb6d,meeting location,equal,bob,second,alice,equal,alternating,yes
2850458854b0c86619794be2721bbb6d,babysitting,more,alice,first,bob,less,NA,yes
2850458854b0c86619794be2721bbb6d,babysitting,more,alice,second,bob,less,alternating,yes
2850458854b0c86619794be2721bbb6d,feedback,equal,alice,first,bob,equal,NA,yes
2850458854b0c86619794be2721bbb6d,feedback,equal,alice,second,bob,equal,alternating,yes
2850458854b0c86619794be2721bbb6d,group project,more,bob,first,bob,more,NA,yes
2850458854b0c86619794be2721bbb6d,group project,more,bob,second,bob,more,alternating,yes
2850458854b0c86619794be2721bbb6d,family meals,less,alice,first,bob,more,NA,yes
2850458854b0c86619794be2721bbb6d,family meals,less,alice,second,alice,less,alternating,yes
2850458854b0c86619794be2721bbb6d,architects,more,bob,first,alice,less,NA,yes
2850458854b0c86619794be2721bbb6d,architects,more,bob,second,bob,more,alternating,yes
2850458854b0c86619794be2721bbb6d,housemates,equal,alice,first,alice,equal,NA,yes
2850458854b0c86619794be2721bbb6d,housemates,equal,alice,second,bob,equal,alternating,yes
2850458854b0c86619794be2721bbb6d,police,equal,bob,first,alice,equal,NA,yes
2850458854b0c86619794be2721bbb6d,police,equal,bob,second,alice,equal,alternating,yes
2850458854b0c86619794be2721bbb6d,conversation,less,bob,first,alice,more,NA,yes
2850458854b0c86619794be2721bbb6d,conversation,less,bob,second,bob,less,alternating,yes
2850458854b0c86619794be2721bbb6d,meeting prep,more,alice,first,bob,less,NA,yes
2850458854b0c86619794be2721bbb6d,meeting prep,more,alice,second,alice,more,alternating,yes
2850458854b0c86619794be2721bbb6d,attention,NA,NA,second,NA,NA,NA,yes
561dd904179b7d08a5f8f31f5819002b,group project,more,alice,first,alice,more,NA,yes
561dd904179b7d08a5f8f31f5819002b,group project,more,alice,second,alice,more,alternating,yes
561dd904179b7d08a5f8f31f5819002b,fundraising,more,bob,first,alice,less,NA,yes
561dd904179b7d08a5f8f31f5819002b,fundraising,more,bob,second,bob,more,alternating,yes
561dd904179b7d08a5f8f31f5819002b,babysitting,more,bob,first,alice,less,NA,yes
561dd904179b7d08a5f8f31f5819002b,babysitting,more,bob,second,bob,more,alternating,yes
561dd904179b7d08a5f8f31f5819002b,weekend,less,bob,first,bob,less,NA,yes
561dd904179b7d08a5f8f31f5819002b,weekend,less,bob,second,alice,more,alternating,yes
561dd904179b7d08a5f8f31f5819002b,coffee,less,alice,first,alice,less,NA,yes
561dd904179b7d08a5f8f31f5819002b,coffee,less,alice,second,alice,less,alternating,yes
561dd904179b7d08a5f8f31f5819002b,concerts,equal,alice,first,alice,equal,NA,yes
561dd904179b7d08a5f8f31f5819002b,concerts,equal,alice,second,bob,equal,alternating,yes
561dd904179b7d08a5f8f31f5819002b,scheduling,less,bob,first,alice,more,NA,yes
561dd904179b7d08a5f8f31f5819002b,scheduling,less,bob,second,alice,more,alternating,yes
561dd904179b7d08a5f8f31f5819002b,police,equal,alice,first,alice,equal,NA,yes
561dd904179b7d08a5f8f31f5819002b,police,equal,alice,second,bob,equal,alternating,yes
561dd904179b7d08a5f8f31f5819002b,restaurant,equal,bob,first,alice,equal,NA,yes
561dd904179b7d08a5f8f31f5819002b,restaurant,equal,bob,second,alice,equal,alternating,yes
561dd904179b7d08a5f8f31f5819002b,housemates,equal,bob,first,alice,equal,NA,yes
561dd904179b7d08a5f8f31f5819002b,housemates,equal,bob,second,alice,equal,alternating,yes
561dd904179b7d08a5f8f31f5819002b,feedback,equal,bob,first,alice,equal,NA,yes
561dd904179b7d08a5f8f31f5819002b,feedback,equal,bob,second,alice,equal,alternating,yes
561dd904179b7d08a5f8f31f5819002b,family meals,less,bob,first,bob,less,NA,yes
561dd904179b7d08a5f8f31f5819002b,family meals,less,bob,second,alice,more,alternating,yes
561dd904179b7d08a5f8f31f5819002b,architects,more,alice,first,alice,more,NA,yes
561dd904179b7d08a5f8f31f5819002b,architects,more,alice,second,alice,more,alternating,yes
561dd904179b7d08a5f8f31f5819002b,groceries,less,alice,first,alice,less,NA,yes
561dd904179b7d08a5f8f31f5819002b,groceries,less,alice,second,alice,less,alternating,yes
561dd904179b7d08a5f8f31f5819002b,conversation,less,alice,first,alice,less,NA,yes
561dd904179b7d08a5f8f31f5819002b,conversation,less,alice,second,alice,less,alternating,yes
561dd904179b7d08a5f8f31f5819002b,meeting location,equal,alice,first,alice,equal,NA,yes
561dd904179b7d08a5f8f31f5819002b,meeting location,equal,alice,second,bob,equal,alternating,yes
561dd904179b7d08a5f8f31f5819002b,meeting prep,more,bob,first,alice,less,NA,yes
561dd904179b7d08a5f8f31f5819002b,meeting prep,more,bob,second,bob,more,alternating,yes
561dd904179b7d08a5f8f31f5819002b,gifts,more,alice,first,alice,more,NA,yes
561dd904179b7d08a5f8f31f5819002b,gifts,more,alice,second,alice,more,alternating,yes
561dd904179b7d08a5f8f31f5819002b,attention,NA,NA,second,NA,NA,NA,yes
130fa201a7616cc7188dbccc069ad676,babysitting,equal,bob,first,bob,equal,NA,yes
130fa201a7616cc7188dbccc069ad676,babysitting,equal,bob,second,alice,equal,alternating,yes
130fa201a7616cc7188dbccc069ad676,architects,equal,alice,first,alice,equal,NA,yes
130fa201a7616cc7188dbccc069ad676,architects,equal,alice,second,bob,equal,alternating,yes
130fa201a7616cc7188dbccc069ad676,restaurant,more,alice,first,bob,less,NA,yes
130fa201a7616cc7188dbccc069ad676,restaurant,more,alice,second,bob,less,alternating,yes
130fa201a7616cc7188dbccc069ad676,meeting location,more,bob,first,alice,less,NA,yes
130fa201a7616cc7188dbccc069ad676,meeting location,more,bob,second,bob,more,alternating,yes
130fa201a7616cc7188dbccc069ad676,groceries,equal,alice,first,alice,equal,NA,yes
130fa201a7616cc7188dbccc069ad676,groceries,equal,alice,second,bob,equal,alternating,yes
130fa201a7616cc7188dbccc069ad676,family meals,equal,bob,first,alice,equal,NA,yes
130fa201a7616cc7188dbccc069ad676,family meals,equal,bob,second,alice,equal,alternating,yes
130fa201a7616cc7188dbccc069ad676,police,less,bob,first,alice,more,NA,yes
130fa201a7616cc7188dbccc069ad676,police,less,bob,second,bob,less,alternating,yes
130fa201a7616cc7188dbccc069ad676,conversation,more,alice,first,alice,more,NA,yes
130fa201a7616cc7188dbccc069ad676,conversation,more,alice,second,alice,more,alternating,yes
130fa201a7616cc7188dbccc069ad676,weekend,less,alice,first,bob,more,NA,yes
130fa201a7616cc7188dbccc069ad676,weekend,less,alice,second,bob,more,alternating,yes
130fa201a7616cc7188dbccc069ad676,meeting prep,less,bob,first,alice,more,NA,yes
130fa201a7616cc7188dbccc069ad676,meeting prep,less,bob,second,bob,less,alternating,yes
130fa201a7616cc7188dbccc069ad676,concerts,more,alice,first,alice,more,NA,yes
130fa201a7616cc7188dbccc069ad676,concerts,more,alice,second,bob,less,alternating,yes
130fa201a7616cc7188dbccc069ad676,group project,equal,bob,first,bob,equal,NA,yes
130fa201a7616cc7188dbccc069ad676,group project,equal,bob,second,alice,equal,alternating,yes
130fa201a7616cc7188dbccc069ad676,gifts,less,alice,first,bob,more,NA,yes
130fa201a7616cc7188dbccc069ad676,gifts,less,alice,second,alice,less,alternating,yes
130fa201a7616cc7188dbccc069ad676,scheduling,more,bob,first,alice,less,NA,yes
130fa201a7616cc7188dbccc069ad676,scheduling,more,bob,second,alice,less,alternating,yes
130fa201a7616cc7188dbccc069ad676,feedback,less,alice,first,alice,less,NA,yes
130fa201a7616cc7188dbccc069ad676,feedback,less,alice,second,bob,more,alternating,yes
130fa201a7616cc7188dbccc069ad676,fundraising,less,bob,first,alice,more,NA,yes
130fa201a7616cc7188dbccc069ad676,fundraising,less,bob,second,bob,less,alternating,yes
130fa201a7616cc7188dbccc069ad676,coffee,equal,alice,first,alice,equal,NA,yes
130fa201a7616cc7188dbccc069ad676,coffee,equal,alice,second,bob,equal,alternating,yes
130fa201a7616cc7188dbccc069ad676,housemates,more,bob,first,alice,less,NA,yes
130fa201a7616cc7188dbccc069ad676,housemates,more,bob,second,alice,less,alternating,yes
130fa201a7616cc7188dbccc069ad676,attention,NA,NA,second,NA,NA,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,babysitting,more,bob,first,alice,less,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,babysitting,more,bob,second,alice,less,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,fundraising,equal,alice,first,alice,equal,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,fundraising,equal,alice,second,alice,equal,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,feedback,equal,alice,first,alice,equal,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,feedback,equal,alice,second,bob,equal,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,weekend,more,alice,first,bob,less,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,weekend,more,alice,second,alice,more,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,family meals,equal,bob,first,alice,equal,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,family meals,equal,bob,second,bob,equal,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,coffee,less,alice,first,alice,less,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,coffee,less,alice,second,alice,less,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,group project,more,bob,first,alice,less,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,group project,more,bob,second,alice,less,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,architects,less,bob,first,bob,less,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,architects,less,bob,second,bob,less,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,groceries,more,alice,first,bob,less,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,groceries,more,alice,second,bob,less,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,housemates,more,bob,first,bob,more,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,housemates,more,bob,second,bob,more,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,meeting prep,less,bob,first,alice,more,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,meeting prep,less,bob,second,bob,less,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,police,more,alice,first,alice,more,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,police,more,alice,second,alice,more,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,concerts,less,alice,first,alice,less,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,concerts,less,alice,second,bob,more,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,meeting location,equal,bob,first,alice,equal,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,meeting location,equal,bob,second,alice,equal,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,scheduling,less,alice,first,alice,less,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,scheduling,less,alice,second,bob,more,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,conversation,equal,alice,first,alice,equal,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,conversation,equal,alice,second,alice,equal,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,restaurant,equal,bob,first,alice,equal,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,restaurant,equal,bob,second,alice,equal,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,gifts,less,bob,first,alice,more,NA,yes
03f4d995107f2e0fc69a00166d1a43d0,gifts,less,bob,second,alice,more,alternating,yes
03f4d995107f2e0fc69a00166d1a43d0,attention,NA,NA,second,NA,NA,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,meeting prep,more,alice,first,alice,more,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,meeting prep,more,alice,second,alice,more,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,coffee,less,alice,first,bob,more,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,coffee,less,alice,second,alice,less,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,gifts,more,bob,first,bob,more,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,gifts,more,bob,second,alice,less,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,family meals,less,bob,first,alice,more,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,family meals,less,bob,second,alice,more,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,groceries,less,alice,first,alice,less,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,groceries,less,alice,second,alice,less,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,meeting location,equal,bob,first,alice,equal,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,meeting location,equal,bob,second,alice,equal,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,architects,less,alice,first,bob,more,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,architects,less,alice,second,alice,less,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,housemates,equal,bob,first,alice,equal,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,housemates,equal,bob,second,bob,equal,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,scheduling,equal,bob,first,alice,equal,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,scheduling,equal,bob,second,alice,equal,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,conversation,equal,alice,first,alice,equal,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,conversation,equal,alice,second,alice,equal,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,weekend,more,bob,first,alice,less,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,weekend,more,bob,second,alice,less,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,concerts,equal,alice,first,alice,equal,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,concerts,equal,alice,second,bob,equal,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,group project,less,bob,first,alice,more,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,group project,less,bob,second,bob,less,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,babysitting,less,bob,first,alice,more,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,babysitting,less,bob,second,alice,more,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,feedback,more,bob,first,bob,more,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,feedback,more,bob,second,bob,more,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,fundraising,more,alice,first,alice,more,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,fundraising,more,alice,second,alice,more,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,restaurant,equal,alice,first,alice,equal,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,restaurant,equal,alice,second,bob,equal,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,police,more,alice,first,bob,less,NA,yes
9fb2b9de404e987c70a4ec20741ba88a,police,more,alice,second,alice,more,alternating,yes
9fb2b9de404e987c70a4ec20741ba88a,attention,NA,NA,second,NA,NA,NA,yes
5d96b6d2699f5b14cd35b49accde729c,architects,equal,alice,first,alice,equal,NA,yes
5d96b6d2699f5b14cd35b49accde729c,architects,equal,alice,second,alice,equal,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,babysitting,less,bob,first,bob,less,NA,yes
5d96b6d2699f5b14cd35b49accde729c,babysitting,less,bob,second,bob,less,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,gifts,equal,alice,first,alice,equal,NA,yes
5d96b6d2699f5b14cd35b49accde729c,gifts,equal,alice,second,alice,equal,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,concerts,equal,bob,first,alice,equal,NA,yes
5d96b6d2699f5b14cd35b49accde729c,concerts,equal,bob,second,alice,equal,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,meeting prep,equal,alice,first,alice,equal,NA,yes
5d96b6d2699f5b14cd35b49accde729c,meeting prep,equal,alice,second,alice,equal,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,groceries,less,alice,first,alice,less,NA,yes
5d96b6d2699f5b14cd35b49accde729c,groceries,less,alice,second,alice,less,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,police,less,alice,first,bob,more,NA,yes
5d96b6d2699f5b14cd35b49accde729c,police,less,alice,second,alice,less,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,scheduling,equal,bob,first,bob,equal,NA,yes
5d96b6d2699f5b14cd35b49accde729c,scheduling,equal,bob,second,bob,equal,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,coffee,equal,bob,first,alice,equal,NA,yes
5d96b6d2699f5b14cd35b49accde729c,coffee,equal,bob,second,bob,equal,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,weekend,less,alice,first,alice,less,NA,yes
5d96b6d2699f5b14cd35b49accde729c,weekend,less,alice,second,alice,less,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,fundraising,more,bob,first,bob,more,NA,yes
5d96b6d2699f5b14cd35b49accde729c,fundraising,more,bob,second,bob,more,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,group project,less,bob,first,alice,more,NA,yes
5d96b6d2699f5b14cd35b49accde729c,group project,less,bob,second,bob,less,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,conversation,more,bob,first,bob,more,NA,yes
5d96b6d2699f5b14cd35b49accde729c,conversation,more,bob,second,bob,more,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,family meals,more,alice,first,alice,more,NA,yes
5d96b6d2699f5b14cd35b49accde729c,family meals,more,alice,second,alice,more,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,feedback,more,bob,first,bob,more,NA,yes
5d96b6d2699f5b14cd35b49accde729c,feedback,more,bob,second,bob,more,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,meeting location,more,alice,first,bob,less,NA,yes
5d96b6d2699f5b14cd35b49accde729c,meeting location,more,alice,second,alice,more,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,restaurant,more,alice,first,bob,less,NA,yes
5d96b6d2699f5b14cd35b49accde729c,restaurant,more,alice,second,bob,less,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,housemates,less,bob,first,bob,less,NA,yes
5d96b6d2699f5b14cd35b49accde729c,housemates,less,bob,second,bob,less,alternating,yes
5d96b6d2699f5b14cd35b49accde729c,attention,NA,NA,second,NA,NA,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,gifts,more,alice,first,alice,more,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,gifts,more,alice,second,alice,more,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,babysitting,equal,bob,first,bob,equal,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,babysitting,equal,bob,second,alice,equal,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,groceries,equal,alice,first,alice,equal,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,groceries,equal,alice,second,bob,equal,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,housemates,equal,bob,first,bob,equal,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,housemates,equal,bob,second,bob,equal,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,feedback,less,alice,first,bob,more,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,feedback,less,alice,second,alice,less,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,meeting location,less,bob,first,bob,less,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,meeting location,less,bob,second,bob,less,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,fundraising,less,alice,first,bob,more,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,fundraising,less,alice,second,alice,less,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,police,equal,alice,first,bob,equal,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,police,equal,alice,second,bob,equal,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,group project,equal,bob,first,alice,equal,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,group project,equal,bob,second,bob,equal,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,restaurant,less,bob,first,bob,less,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,restaurant,less,bob,second,bob,less,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,conversation,less,alice,first,bob,more,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,conversation,less,alice,second,alice,less,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,concerts,more,bob,first,bob,more,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,concerts,more,bob,second,bob,more,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,coffee,more,bob,first,bob,more,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,coffee,more,bob,second,bob,more,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,scheduling,more,bob,first,alice,less,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,scheduling,more,bob,second,alice,less,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,architects,more,alice,first,bob,less,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,architects,more,alice,second,alice,more,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,meeting prep,more,alice,first,bob,less,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,meeting prep,more,alice,second,alice,more,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,weekend,equal,alice,first,bob,equal,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,weekend,equal,alice,second,bob,equal,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,family meals,less,bob,first,alice,more,NA,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,family meals,less,bob,second,alice,more,alternating,yes
ab360f63e60c6b4cfc4f5d3fc4af5fd1,attention,NA,NA,second,NA,NA,NA,yes
69f30031c78fe719e568754a9eb34f7c,family meals,less,alice,first,bob,more,NA,yes
69f30031c78fe719e568754a9eb34f7c,family meals,less,alice,second,alice,less,alternating,yes
69f30031c78fe719e568754a9eb34f7c,meeting prep,more,bob,first,alice,less,NA,yes
69f30031c78fe719e568754a9eb34f7c,meeting prep,more,bob,second,alice,less,alternating,yes
69f30031c78fe719e568754a9eb34f7c,concerts,more,alice,first,alice,more,NA,yes
69f30031c78fe719e568754a9eb34f7c,concerts,more,alice,second,alice,more,alternating,yes
69f30031c78fe719e568754a9eb34f7c,weekend,equal,bob,first,bob,equal,NA,yes
69f30031c78fe719e568754a9eb34f7c,weekend,equal,bob,second,alice,equal,alternating,yes
69f30031c78fe719e568754a9eb34f7c,fundraising,less,bob,first,alice,more,NA,yes
69f30031c78fe719e568754a9eb34f7c,fundraising,less,bob,second,alice,more,alternating,yes
69f30031c78fe719e568754a9eb34f7c,groceries,equal,bob,first,bob,equal,NA,yes
69f30031c78fe719e568754a9eb34f7c,groceries,equal,bob,second,alice,equal,alternating,yes
69f30031c78fe719e568754a9eb34f7c,housemates,equal,alice,first,alice,equal,NA,yes
69f30031c78fe719e568754a9eb34f7c,housemates,equal,alice,second,bob,equal,alternating,yes
69f30031c78fe719e568754a9eb34f7c,police,equal,bob,first,bob,equal,NA,yes
69f30031c78fe719e568754a9eb34f7c,police,equal,bob,second,alice,equal,alternating,yes
69f30031c78fe719e568754a9eb34f7c,architects,more,bob,first,alice,less,NA,yes
69f30031c78fe719e568754a9eb34f7c,architects,more,bob,second,bob,more,alternating,yes
69f30031c78fe719e568754a9eb34f7c,scheduling,more,alice,first,bob,less,NA,yes
69f30031c78fe719e568754a9eb34f7c,scheduling,more,alice,second,bob,less,alternating,yes
69f30031c78fe719e568754a9eb34f7c,group project,equal,alice,first,alice,equal,NA,yes
69f30031c78fe719e568754a9eb34f7c,group project,equal,alice,second,bob,equal,alternating,yes
69f30031c78fe719e568754a9eb34f7c,restaurant,less,alice,first,alice,less,NA,yes
69f30031c78fe719e568754a9eb34f7c,restaurant,less,alice,second,alice,less,alternating,yes
69f30031c78fe719e568754a9eb34f7c,meeting location,less,alice,first,alice,less,NA,yes
69f30031c78fe719e568754a9eb34f7c,meeting location,less,alice,second,alice,less,alternating,yes
69f30031c78fe719e568754a9eb34f7c,coffee,more,alice,first,alice,more,NA,yes
69f30031c78fe719e568754a9eb34f7c,coffee,more,alice,second,alice,more,alternating,yes
69f30031c78fe719e568754a9eb34f7c,gifts,more,bob,first,bob,more,NA,yes
69f30031c78fe719e568754a9eb34f7c,gifts,more,bob,second,bob,more,alternating,yes
69f30031c78fe719e568754a9eb34f7c,babysitting,equal,alice,first,alice,equal,NA,yes
69f30031c78fe719e568754a9eb34f7c,babysitting,equal,alice,second,bob,equal,alternating,yes
69f30031c78fe719e568754a9eb34f7c,feedback,less,bob,first,alice,more,NA,yes
69f30031c78fe719e568754a9eb34f7c,feedback,less,bob,second,bob,less,alternating,yes
69f30031c78fe719e568754a9eb34f7c,conversation,less,bob,first,alice,more,NA,yes
69f30031c78fe719e568754a9eb34f7c,conversation,less,bob,second,bob,less,alternating,yes
69f30031c78fe719e568754a9eb34f7c,attention,NA,NA,second,NA,NA,NA,yes
7f8dc40472e7470e2b0d83878682ad76,housemates,less,alice,first,bob,more,NA,yes
7f8dc40472e7470e2b0d83878682ad76,housemates,less,alice,second,alice,less,alternating,yes
7f8dc40472e7470e2b0d83878682ad76,babysitting,more,bob,first,alice,less,NA,yes
7f8dc40472e7470e2b0d83878682ad76,babysitting,more,bob,second,alice,less,alternating,yes
7f8dc40472e7470e2b0d83878682ad76,family meals,more,bob,first,bob,more,NA,yes
7f8dc40472e7470e2b0d83878682ad76,family meals,more,bob,second,bob,more,alternating,yes
7f8dc40472e7470e2b0d83878682ad76,groceries,more,alice,first,alice,more,NA,yes
7f8dc40472e7470e2b0d83878682ad76,groceries,more,alice,second,bob,less,alternating,yes
7f8dc40472e7470e2b0d83878682ad76,fundraising,equal,bob,first,alice,equal,NA,yes
7f8dc40472e7470e2b0d83878682ad76,fundraising,equal,bob,second,alice,equal,alternating,yes
7f8dc40472e7470e2b0d83878682ad76,feedback,equal,alice,first,bob,equal,NA,yes
7f8dc40472e7470e2b0d83878682ad76,feedback,equal,alice,second,alice,equal,alternating,yes
7f8dc40472e7470e2b0d83878682ad76,police,equal,bob,first,alice,equal,NA,yes
7f8dc40472e7470e2b0d83878682ad76,police,equal,bob,second,bob,equal,alternating,yes
7f8dc40472e7470e2b0d83878682ad76,coffee,more,alice,first,alice,more,NA,yes
7f8dc40472e7470e2b0d83878682ad76,coffee,more,alice,second,alice,more,alternating,yes
7f8dc40472e7470e2b0d83878682ad76,gifts,equal,alice,first,alice,equal,NA,yes
7f8dc40472e7470e2b0d83878682ad76,gifts,equal,alice,second,alice,equal,alternating,yes
7f8dc40472e7470e2b0d83878682ad76,concerts,less,bob,first,alice,more,NA,yes
7f8dc40472e7470e2b0d83878682ad76,concerts,less,bob,second,alice,more,alternating,yes
7f8dc40472e7470e2b0d83878682ad76,restaurant,less,bob,first,bob,less,NA,yes
7f8dc40472e7470e2b0d83878682ad76,restaurant,less,bob,second,alice,more,alternating,yes
7f8dc40472e7470e2b0d83878682ad76,meeting prep,equal,bob,first,alice,equal,NA,yes
7f8dc40472e7470e2b0d83878682ad76,meeting prep,equal,bob,second,bob,equal,alternating,yes
