subject_id,story,altruistic_status,first_meeting,stage,response,response_status,strategy,understood
5f1f31b2a78ed40ea1d5e843,police,equal,bob,first,bob,equal,,yes
5f1f31b2a78ed40ea1d5e843,police,equal,bob,second,alice,equal,alternating,yes
5f1f31b2a78ed40ea1d5e843,meeting prep,equal,bob,first,bob,equal,,yes
5f1f31b2a78ed40ea1d5e843,meeting prep,equal,bob,second,bob,equal,repeating,yes
5f1f31b2a78ed40ea1d5e843,concerts,less,bob,first,alice,more,,yes
5f1f31b2a78ed40ea1d5e843,concerts,less,bob,second,bob,less,alternating,yes
5f1f31b2a78ed40ea1d5e843,scheduling,less,alice,first,alice,less,,yes
5f1f31b2a78ed40ea1d5e843,scheduling,less,alice,second,alice,less,repeating,yes
5f3fecd2bc9bac0b4ca93d30,meeting location,equal,alice,first,alice,equal,,yes
5f3fecd2bc9bac0b4ca93d30,meeting location,equal,alice,second,bob,equal,alternating,yes
5f3fecd2bc9bac0b4ca93d30,police,more,bob,first,alice,less,,yes
5f3fecd2bc9bac0b4ca93d30,police,more,bob,second,bob,more,alternating,yes
5f3fecd2bc9bac0b4ca93d30,groceries,less,bob,first,alice,more,,yes
5f3fecd2bc9bac0b4ca93d30,groceries,less,bob,second,bob,less,alternating,yes
5f3fecd2bc9bac0b4ca93d30,meeting prep,more,bob,first,bob,more,,yes
5f3fecd2bc9bac0b4ca93d30,meeting prep,more,bob,second,bob,more,repeating,yes
5f3fecd2bc9bac0b4ca93d30,weekend,more,alice,first,bob,less,,yes
5f3fecd2bc9bac0b4ca93d30,weekend,more,alice,second,bob,less,repeating,yes
5f3fecd2bc9bac0b4ca93d30,concerts,equal,bob,first,alice,equal,,yes
5f3fecd2bc9bac0b4ca93d30,concerts,equal,bob,second,alice,equal,repeating,yes
5f3fecd2bc9bac0b4ca93d30,conversation,equal,bob,first,alice,equal,,yes
5f3fecd2bc9bac0b4ca93d30,conversation,equal,bob,second,alice,equal,repeating,yes
5f3fecd2bc9bac0b4ca93d30,architects,less,bob,first,alice,more,,yes
5f3fecd2bc9bac0b4ca93d30,architects,less,bob,second,bob,less,alternating,yes
5f3fecd2bc9bac0b4ca93d30,fundraising,more,bob,first,alice,less,,yes
5f3fecd2bc9bac0b4ca93d30,fundraising,more,bob,second,alice,less,repeating,yes
5f3fecd2bc9bac0b4ca93d30,housemates,equal,alice,first,alice,equal,,yes
5f3fecd2bc9bac0b4ca93d30,housemates,equal,alice,second,bob,equal,alternating,yes
5f3fecd2bc9bac0b4ca93d30,scheduling,equal,alice,first,alice,equal,,yes
5f3fecd2bc9bac0b4ca93d30,scheduling,equal,alice,second,bob,equal,alternating,yes
5f3fecd2bc9bac0b4ca93d30,gifts,more,alice,first,alice,more,,yes
5f3fecd2bc9bac0b4ca93d30,gifts,more,alice,second,alice,more,repeating,yes
5f3fecd2bc9bac0b4ca93d30,family meals,less,alice,first,bob,more,,yes
5f3fecd2bc9bac0b4ca93d30,family meals,less,alice,second,bob,more,repeating,yes
5f3fecd2bc9bac0b4ca93d30,group project,less,alice,first,bob,more,,yes
5f3fecd2bc9bac0b4ca93d30,group project,less,alice,second,alice,less,alternating,yes
5f3fecd2bc9bac0b4ca93d30,babysitting,less,alice,first,alice,less,,yes
5f3fecd2bc9bac0b4ca93d30,babysitting,less,alice,second,alice,less,repeating,yes
5f3fecd2bc9bac0b4ca93d30,restaurant,equal,bob,first,alice,equal,,yes
5f3fecd2bc9bac0b4ca93d30,restaurant,equal,bob,second,alice,equal,repeating,yes
5f3fecd2bc9bac0b4ca93d30,coffee,less,bob,first,bob,less,,yes
5f3fecd2bc9bac0b4ca93d30,coffee,less,bob,second,bob,less,repeating,yes
5f3fecd2bc9bac0b4ca93d30,feedback,more,alice,first,alice,more,,yes
5f3fecd2bc9bac0b4ca93d30,feedback,more,alice,second,alice,more,repeating,yes
5fb32e5b87f38fa6d189636a,group project,less,bob,first,alice,more,,yes
5fb32e5b87f38fa6d189636a,group project,less,bob,second,alice,more,repeating,yes
5fb32e5b87f38fa6d189636a,housemates,equal,bob,first,alice,equal,,yes
5fb32e5b87f38fa6d189636a,housemates,equal,bob,second,alice,equal,repeating,yes
5fb32e5b87f38fa6d189636a,meeting prep,more,alice,first,alice,more,,yes
5fb32e5b87f38fa6d189636a,meeting prep,more,alice,second,alice,more,repeating,yes
5fb32e5b87f38fa6d189636a,restaurant,equal,alice,first,alice,equal,,yes
5fb32e5b87f38fa6d189636a,restaurant,equal,alice,second,bob,equal,alternating,yes
5fb32e5b87f38fa6d189636a,groceries,less,alice,first,alice,less,,yes
5fb32e5b87f38fa6d189636a,groceries,less,alice,second,alice,less,repeating,yes
5fb32e5b87f38fa6d189636a,concerts,equal,alice,first,alice,equal,,yes
5fb32e5b87f38fa6d189636a,concerts,equal,alice,second,bob,equal,alternating,yes
5fb32e5b87f38fa6d189636a,scheduling,equal,bob,first,bob,equal,,yes
5fb32e5b87f38fa6d189636a,scheduling,equal,bob,second,alice,equal,alternating,yes
5fb32e5b87f38fa6d189636a,conversation,equal,alice,first,alice,equal,,yes
5fb32e5b87f38fa6d189636a,conversation,equal,alice,second,alice,equal,repeating,yes
5fb32e5b87f38fa6d189636a,feedback,more,bob,first,bob,more,,yes
5fb32e5b87f38fa6d189636a,feedback,more,bob,second,bob,more,repeating,yes
5fb32e5b87f38fa6d189636a,meeting location,equal,bob,first,alice,equal,,yes
5fb32e5b87f38fa6d189636a,meeting location,equal,bob,second,alice,equal,repeating,yes
5fb32e5b87f38fa6d189636a,coffee,less,alice,first,alice,less,,yes
5fb32e5b87f38fa6d189636a,coffee,less,alice,second,alice,less,repeating,yes
5fb32e5b87f38fa6d189636a,gifts,more,bob,first,bob,more,,yes
5fb32e5b87f38fa6d189636a,gifts,more,bob,second,bob,more,repeating,yes
5fb32e5b87f38fa6d189636a,weekend,more,bob,first,bob,more,,yes
5fb32e5b87f38fa6d189636a,weekend,more,bob,second,bob,more,repeating,yes
5fb32e5b87f38fa6d189636a,architects,less,alice,first,alice,less,,yes
5fb32e5b87f38fa6d189636a,architects,less,alice,second,alice,less,repeating,yes
5fb32e5b87f38fa6d189636a,police,more,alice,first,alice,more,,yes
5fb32e5b87f38fa6d189636a,police,more,alice,second,alice,more,repeating,yes
5fb32e5b87f38fa6d189636a,babysitting,less,bob,first,bob,less,,yes
5fb32e5b87f38fa6d189636a,babysitting,less,bob,second,alice,more,alternating,yes
5fb32e5b87f38fa6d189636a,fundraising,more,alice,first,alice,more,,yes
5fb32e5b87f38fa6d189636a,fundraising,more,alice,second,alice,more,repeating,yes
5fb32e5b87f38fa6d189636a,family meals,less,bob,first,alice,more,,yes
5fb32e5b87f38fa6d189636a,family meals,less,bob,second,bob,less,alternating,yes
603f0f515ed1c20104459904,gifts,equal,bob,first,alice,equal,,yes
603f0f515ed1c20104459904,gifts,equal,bob,second,alice,equal,repeating,yes
603f0f515ed1c20104459904,scheduling,less,bob,first,alice,more,,yes
603f0f515ed1c20104459904,scheduling,less,bob,second,alice,more,repeating,yes
603f0f515ed1c20104459904,conversation,less,alice,first,bob,more,,yes
603f0f515ed1c20104459904,conversation,less,alice,second,alice,less,alternating,yes
603f0f515ed1c20104459904,babysitting,more,alice,first,bob,less,,yes
603f0f515ed1c20104459904,babysitting,more,alice,second,alice,more,alternating,yes
603f0f515ed1c20104459904,housemates,less,bob,first,bob,less,,yes
603f0f515ed1c20104459904,housemates,less,bob,second,bob,less,repeating,yes
603f0f515ed1c20104459904,architects,more,bob,first,bob,more,,yes
603f0f515ed1c20104459904,architects,more,bob,second,bob,more,repeating,yes
603f0f515ed1c20104459904,concerts,less,alice,first,bob,more,,yes
603f0f515ed1c20104459904,concerts,less,alice,second,alice,less,alternating,yes
603f0f515ed1c20104459904,feedback,equal,bob,first,bob,equal,,yes
603f0f515ed1c20104459904,feedback,equal,bob,second,alice,equal,alternating,yes
603f0f515ed1c20104459904,coffee,more,bob,first,bob,more,,yes
603f0f515ed1c20104459904,coffee,more,bob,second,bob,more,repeating,yes
603f0f515ed1c20104459904,meeting location,less,bob,first,bob,less,,yes
603f0f515ed1c20104459904,meeting location,less,bob,second,bob,less,repeating,yes
603f0f515ed1c20104459904,groceries,more,bob,first,bob,more,,yes
603f0f515ed1c20104459904,groceries,more,bob,second,alice,less,alternating,yes
603f0f515ed1c20104459904,meeting prep,equal,alice,first,alice,equal,,yes
603f0f515ed1c20104459904,meeting prep,equal,alice,second,bob,equal,alternating,yes
603f0f515ed1c20104459904,fundraising,equal,alice,first,alice,equal,,yes
603f0f515ed1c20104459904,fundraising,equal,alice,second,alice,equal,repeating,yes
603f0f515ed1c20104459904,family meals,more,alice,first,alice,more,,yes
603f0f515ed1c20104459904,family meals,more,alice,second,bob,less,alternating,yes
603f0f515ed1c20104459904,police,equal,alice,first,alice,equal,,yes
603f0f515ed1c20104459904,police,equal,alice,second,bob,equal,alternating,yes
603f0f515ed1c20104459904,group project,more,alice,first,alice,more,,yes
603f0f515ed1c20104459904,group project,more,alice,second,alice,more,repeating,yes
603f0f515ed1c20104459904,restaurant,less,alice,first,bob,more,,yes
603f0f515ed1c20104459904,restaurant,less,alice,second,bob,more,repeating,yes
603f0f515ed1c20104459904,weekend,equal,bob,first,alice,equal,,yes
603f0f515ed1c20104459904,weekend,equal,bob,second,alice,equal,repeating,yes
605d7729ce17bf97fbf2d781,feedback,equal,alice,first,bob,equal,,yes
605d7729ce17bf97fbf2d781,feedback,equal,alice,second,bob,equal,repeating,yes
605d7729ce17bf97fbf2d781,conversation,less,bob,first,alice,more,,yes
605d7729ce17bf97fbf2d781,conversation,less,bob,second,alice,more,repeating,yes
605d7729ce17bf97fbf2d781,coffee,less,bob,first,alice,more,,yes
605d7729ce17bf97fbf2d781,coffee,less,bob,second,bob,less,alternating,yes
605d7729ce17bf97fbf2d781,housemates,equal,alice,first,alice,equal,,yes
605d7729ce17bf97fbf2d781,housemates,equal,alice,second,bob,equal,alternating,yes
605d7729ce17bf97fbf2d781,scheduling,less,alice,first,alice,less,,yes
605d7729ce17bf97fbf2d781,scheduling,less,alice,second,bob,more,alternating,yes
605d7729ce17bf97fbf2d781,meeting prep,more,alice,first,alice,more,,yes
605d7729ce17bf97fbf2d781,meeting prep,more,alice,second,alice,more,repeating,yes
605d7729ce17bf97fbf2d781,family meals,less,alice,first,alice,less,,yes
605d7729ce17bf97fbf2d781,family meals,less,alice,second,bob,more,alternating,yes
605d7729ce17bf97fbf2d781,babysitting,more,alice,first,bob,less,,yes
605d7729ce17bf97fbf2d781,babysitting,more,alice,second,alice,more,alternating,yes
605d7729ce17bf97fbf2d781,gifts,more,bob,first,alice,less,,yes
605d7729ce17bf97fbf2d781,gifts,more,bob,second,alice,less,repeating,yes
605d7729ce17bf97fbf2d781,weekend,less,alice,first,bob,more,,yes
605d7729ce17bf97fbf2d781,weekend,less,alice,second,bob,more,repeating,yes
605d7729ce17bf97fbf2d781,restaurant,equal,alice,first,alice,equal,,yes
605d7729ce17bf97fbf2d781,restaurant,equal,alice,second,bob,equal,alternating,yes
605d7729ce17bf97fbf2d781,fundraising,more,alice,first,alice,more,,yes
605d7729ce17bf97fbf2d781,fundraising,more,alice,second,alice,more,repeating,yes
605d7729ce17bf97fbf2d781,police,equal,bob,first,alice,equal,,yes
605d7729ce17bf97fbf2d781,police,equal,bob,second,alice,equal,repeating,yes
605d7729ce17bf97fbf2d781,group project,more,bob,first,bob,more,,yes
605d7729ce17bf97fbf2d781,group project,more,bob,second,bob,more,repeating,yes
605d7729ce17bf97fbf2d781,concerts,equal,bob,first,alice,equal,,yes
605d7729ce17bf97fbf2d781,concerts,equal,bob,second,alice,equal,repeating,yes
605d7729ce17bf97fbf2d781,architects,more,bob,first,alice,less,,yes
605d7729ce17bf97fbf2d781,architects,more,bob,second,bob,more,alternating,yes
605d7729ce17bf97fbf2d781,meeting location,equal,bob,first,alice,equal,,yes
605d7729ce17bf97fbf2d781,meeting location,equal,bob,second,alice,equal,repeating,yes
605d7729ce17bf97fbf2d781,groceries,less,bob,first,bob,less,,yes
605d7729ce17bf97fbf2d781,groceries,less,bob,second,alice,more,alternating,yes
60ef02ab65677c7c8803c120,housemates,less,alice,first,alice,less,,yes
60ef02ab65677c7c8803c120,housemates,less,alice,second,alice,less,repeating,yes
60ef02ab65677c7c8803c120,coffee,more,alice,first,bob,less,,yes
60ef02ab65677c7c8803c120,coffee,more,alice,second,bob,less,repeating,yes
60ef02ab65677c7c8803c120,babysitting,equal,alice,first,alice,equal,,yes
60ef02ab65677c7c8803c120,babysitting,equal,alice,second,bob,equal,alternating,yes
60ef02ab65677c7c8803c120,scheduling,more,bob,first,alice,less,,yes
60ef02ab65677c7c8803c120,scheduling,more,bob,second,alice,less,repeating,yes
60ef02ab65677c7c8803c120,police,less,bob,first,bob,less,,yes
60ef02ab65677c7c8803c120,police,less,bob,second,bob,less,repeating,yes
60ef02ab65677c7c8803c120,feedback,less,alice,first,bob,more,,yes
60ef02ab65677c7c8803c120,feedback,less,alice,second,bob,more,repeating,yes
60ef02ab65677c7c8803c120,architects,equal,bob,first,alice,equal,,yes
60ef02ab65677c7c8803c120,architects,equal,bob,second,alice,equal,repeating,yes
60ef02ab65677c7c8803c120,meeting location,less,bob,first,bob,less,,yes
60ef02ab65677c7c8803c120,meeting location,less,bob,second,bob,less,repeating,yes
60ef02ab65677c7c8803c120,concerts,less,bob,first,bob,less,,yes
60ef02ab65677c7c8803c120,concerts,less,bob,second,bob,less,repeating,yes
60ef02ab65677c7c8803c120,groceries,more,alice,first,bob,less,,yes
60ef02ab65677c7c8803c120,groceries,more,alice,second,bob,less,repeating,yes
60ef02ab65677c7c8803c120,conversation,more,alice,first,alice,more,,yes
60ef02ab65677c7c8803c120,conversation,more,alice,second,alice,more,repeating,yes
60ef02ab65677c7c8803c120,family meals,more,bob,first,alice,less,,yes
60ef02ab65677c7c8803c120,family meals,more,bob,second,alice,less,repeating,yes
60ef02ab65677c7c8803c120,meeting prep,equal,alice,first,alice,equal,,yes
60ef02ab65677c7c8803c120,meeting prep,equal,alice,second,bob,equal,alternating,yes
60ef02ab65677c7c8803c120,group project,equal,bob,first,alice,equal,,yes
60ef02ab65677c7c8803c120,group project,equal,bob,second,alice,equal,repeating,yes
60ef02ab65677c7c8803c120,restaurant,less,alice,first,alice,less,,yes
60ef02ab65677c7c8803c120,restaurant,less,alice,second,bob,more,alternating,yes
60ef02ab65677c7c8803c120,gifts,equal,bob,first,bob,equal,,yes
60ef02ab65677c7c8803c120,gifts,equal,bob,second,alice,equal,alternating,yes
60ef02ab65677c7c8803c120,fundraising,equal,alice,first,alice,equal,,yes
60ef02ab65677c7c8803c120,fundraising,equal,alice,second,alice,equal,repeating,yes
60ef02ab65677c7c8803c120,weekend,more,bob,first,alice,less,,yes
60ef02ab65677c7c8803c120,weekend,more,bob,second,alice,less,repeating,yes
60f1b59d5e90dbffe5dcc97d,housemates,less,alice,first,alice,less,,yes
60f1b59d5e90dbffe5dcc97d,housemates,less,alice,second,alice,less,repeating,yes
60f1b59d5e90dbffe5dcc97d,scheduling,more,bob,first,alice,less,,yes
60f1b59d5e90dbffe5dcc97d,scheduling,more,bob,second,alice,less,repeating,yes
60f1b59d5e90dbffe5dcc97d,architects,equal,bob,first,bob,equal,,yes
60f1b59d5e90dbffe5dcc97d,architects,equal,bob,second,alice,equal,alternating,yes
60f1b59d5e90dbffe5dcc97d,conversation,more,alice,first,alice,more,,yes
60f1b59d5e90dbffe5dcc97d,conversation,more,alice,second,alice,more,repeating,yes
60f1b59d5e90dbffe5dcc97d,weekend,more,bob,first,alice,less,,yes
60f1b59d5e90dbffe5dcc97d,weekend,more,bob,second,bob,more,alternating,yes
60f1b59d5e90dbffe5dcc97d,family meals,more,bob,first,bob,more,,yes
60f1b59d5e90dbffe5dcc97d,family meals,more,bob,second,bob,more,repeating,yes
60f1b59d5e90dbffe5dcc97d,police,less,bob,first,bob,less,,yes
60f1b59d5e90dbffe5dcc97d,police,less,bob,second,bob,less,repeating,yes
60f1b59d5e90dbffe5dcc97d,groceries,more,alice,first,bob,less,,yes
60f1b59d5e90dbffe5dcc97d,groceries,more,alice,second,alice,more,alternating,yes
60f1b59d5e90dbffe5dcc97d,gifts,equal,bob,first,bob,equal,,yes
60f1b59d5e90dbffe5dcc97d,gifts,equal,bob,second,alice,equal,alternating,yes
60f1b59d5e90dbffe5dcc97d,restaurant,less,alice,first,alice,less,,yes
60f1b59d5e90dbffe5dcc97d,restaurant,less,alice,second,alice,less,repeating,yes
60f1b59d5e90dbffe5dcc97d,group project,equal,bob,first,alice,equal,,yes
60f1b59d5e90dbffe5dcc97d,group project,equal,bob,second,alice,equal,repeating,yes
60f1b59d5e90dbffe5dcc97d,meeting prep,equal,alice,first,alice,equal,,yes
60f1b59d5e90dbffe5dcc97d,meeting prep,equal,alice,second,bob,equal,alternating,yes
60f1b59d5e90dbffe5dcc97d,coffee,more,alice,first,alice,more,,yes
60f1b59d5e90dbffe5dcc97d,coffee,more,alice,second,alice,more,repeating,yes
60f1b59d5e90dbffe5dcc97d,fundraising,equal,alice,first,alice,equal,,yes
60f1b59d5e90dbffe5dcc97d,fundraising,equal,alice,second,alice,equal,repeating,yes
60f1b59d5e90dbffe5dcc97d,meeting location,less,bob,first,bob,less,,yes
60f1b59d5e90dbffe5dcc97d,meeting location,less,bob,second,bob,less,repeating,yes
60f1b59d5e90dbffe5dcc97d,babysitting,equal,alice,first,alice,equal,,yes
60f1b59d5e90dbffe5dcc97d,babysitting,equal,alice,second,bob,equal,alternating,yes
60f1b59d5e90dbffe5dcc97d,concerts,less,bob,first,alice,more,,yes
60f1b59d5e90dbffe5dcc97d,concerts,less,bob,second,alice,more,repeating,yes
60f1b59d5e90dbffe5dcc97d,feedback,less,alice,first,alice,less,,yes
60f1b59d5e90dbffe5dcc97d,feedback,less,alice,second,alice,less,repeating,yes
60fda3957b84fb03808c70f0,housemates,less,bob,first,alice,more,,yes
60fda3957b84fb03808c70f0,housemates,less,bob,second,bob,less,alternating,yes
60fda3957b84fb03808c70f0,fundraising,equal,bob,first,alice,equal,,yes
60fda3957b84fb03808c70f0,fundraising,equal,bob,second,alice,equal,repeating,yes
60fda3957b84fb03808c70f0,scheduling,more,alice,first,bob,less,,yes
60fda3957b84fb03808c70f0,scheduling,more,alice,second,alice,more,alternating,yes
60fda3957b84fb03808c70f0,feedback,less,bob,first,bob,less,,yes
60fda3957b84fb03808c70f0,feedback,less,bob,second,bob,less,repeating,yes
60fda3957b84fb03808c70f0,weekend,more,alice,first,bob,less,,yes
60fda3957b84fb03808c70f0,weekend,more,alice,second,bob,less,repeating,yes
60fda3957b84fb03808c70f0,meeting prep,equal,bob,first,bob,equal,,yes
60fda3957b84fb03808c70f0,meeting prep,equal,bob,second,bob,equal,repeating,yes
60fda3957b84fb03808c70f0,concerts,less,alice,first,alice,less,,yes
60fda3957b84fb03808c70f0,concerts,less,alice,second,bob,more,alternating,yes
60fda3957b84fb03808c70f0,family meals,more,alice,first,alice,more,,yes
60fda3957b84fb03808c70f0,family meals,more,alice,second,alice,more,repeating,yes
60fda3957b84fb03808c70f0,gifts,equal,alice,first,alice,equal,,yes
60fda3957b84fb03808c70f0,gifts,equal,alice,second,alice,equal,repeating,yes
60fda3957b84fb03808c70f0,architects,equal,alice,first,bob,equal,,yes
60fda3957b84fb03808c70f0,architects,equal,alice,second,bob,equal,repeating,yes
60fda3957b84fb03808c70f0,conversation,more,bob,first,alice,less,,yes
60fda3957b84fb03808c70f0,conversation,more,bob,second,bob,more,alternating,yes
60fda3957b84fb03808c70f0,group project,equal,alice,first,bob,equal,,yes
60fda3957b84fb03808c70f0,group project,equal,alice,second,alice,equal,alternating,yes
60fda3957b84fb03808c70f0,police,less,alice,first,bob,more,,yes
60fda3957b84fb03808c70f0,police,less,alice,second,alice,less,alternating,yes
60fda3957b84fb03808c70f0,coffee,more,bob,first,alice,less,,yes
60fda3957b84fb03808c70f0,coffee,more,bob,second,bob,more,alternating,yes
60fda3957b84fb03808c70f0,babysitting,equal,bob,first,bob,equal,,yes
60fda3957b84fb03808c70f0,babysitting,equal,bob,second,bob,equal,repeating,yes
60fda3957b84fb03808c70f0,restaurant,less,bob,first,bob,less,,yes
60fda3957b84fb03808c70f0,restaurant,less,bob,second,alice,more,alternating,yes
60fda3957b84fb03808c70f0,groceries,more,bob,first,alice,less,,yes
60fda3957b84fb03808c70f0,groceries,more,bob,second,bob,more,alternating,yes
60fda3957b84fb03808c70f0,meeting location,less,alice,first,bob,more,,yes
60fda3957b84fb03808c70f0,meeting location,less,alice,second,alice,less,alternating,yes
60fdd69df07af0302d9ce2de,conversation,more,alice,first,bob,less,,yes
60fdd69df07af0302d9ce2de,conversation,more,alice,second,bob,less,repeating,yes
60fdd69df07af0302d9ce2de,weekend,less,alice,first,alice,less,,yes
60fdd69df07af0302d9ce2de,weekend,less,alice,second,alice,less,repeating,yes
60fdd69df07af0302d9ce2de,groceries,equal,alice,first,alice,equal,,yes
60fdd69df07af0302d9ce2de,groceries,equal,alice,second,bob,equal,alternating,yes
60fdd69df07af0302d9ce2de,scheduling,more,bob,first,alice,less,,yes
60fdd69df07af0302d9ce2de,scheduling,more,bob,second,bob,more,alternating,yes
60fdd69df07af0302d9ce2de,meeting location,more,bob,first,alice,less,,yes
60fdd69df07af0302d9ce2de,meeting location,more,bob,second,bob,more,alternating,yes
60fdd69df07af0302d9ce2de,architects,equal,alice,first,alice,equal,,yes
60fdd69df07af0302d9ce2de,architects,equal,alice,second,alice,equal,repeating,yes
60fdd69df07af0302d9ce2de,restaurant,more,alice,first,bob,less,,yes
60fdd69df07af0302d9ce2de,restaurant,more,alice,second,bob,less,repeating,yes
60fdd69df07af0302d9ce2de,housemates,more,bob,first,alice,less,,yes
60fdd69df07af0302d9ce2de,housemates,more,bob,second,bob,more,alternating,yes
60fdd69df07af0302d9ce2de,family meals,equal,bob,first,alice,equal,,yes
60fdd69df07af0302d9ce2de,family meals,equal,bob,second,bob,equal,alternating,yes
60fdd69df07af0302d9ce2de,police,less,bob,first,bob,less,,yes
60fdd69df07af0302d9ce2de,police,less,bob,second,bob,less,repeating,yes
60fdd69df07af0302d9ce2de,coffee,equal,alice,first,bob,equal,,yes
60fdd69df07af0302d9ce2de,coffee,equal,alice,second,bob,equal,repeating,yes
60fdd69df07af0302d9ce2de,concerts,more,alice,first,alice,more,,yes
60fdd69df07af0302d9ce2de,concerts,more,alice,second,alice,more,repeating,yes
60fdd69df07af0302d9ce2de,fundraising,less,bob,first,alice,more,,yes
60fdd69df07af0302d9ce2de,fundraising,less,bob,second,alice,more,repeating,yes
60fdd69df07af0302d9ce2de,group project,equal,bob,first,alice,equal,,yes
60fdd69df07af0302d9ce2de,group project,equal,bob,second,bob,equal,alternating,yes
60fdd69df07af0302d9ce2de,babysitting,equal,bob,first,bob,equal,,yes
60fdd69df07af0302d9ce2de,babysitting,equal,bob,second,bob,equal,repeating,yes
60fdd69df07af0302d9ce2de,feedback,less,alice,first,bob,more,,yes
60fdd69df07af0302d9ce2de,feedback,less,alice,second,alice,less,alternating,yes
60fdd69df07af0302d9ce2de,meeting prep,less,bob,first,bob,less,,yes
60fdd69df07af0302d9ce2de,meeting prep,less,bob,second,bob,less,repeating,yes
60fdd69df07af0302d9ce2de,gifts,less,alice,first,bob,more,,yes
60fdd69df07af0302d9ce2de,gifts,less,alice,second,bob,more,repeating,yes
60fe0a2c24c7fad349551d47,housemates,equal,bob,first,alice,equal,,yes
60fe0a2c24c7fad349551d47,housemates,equal,bob,second,alice,equal,repeating,yes
60fe0a2c24c7fad349551d47,police,equal,alice,first,bob,equal,,yes
60fe0a2c24c7fad349551d47,police,equal,alice,second,bob,equal,repeating,yes
60fe0a2c24c7fad349551d47,meeting location,equal,alice,first,bob,equal,,yes
60fe0a2c24c7fad349551d47,meeting location,equal,alice,second,bob,equal,repeating,yes
60fe0a2c24c7fad349551d47,scheduling,less,bob,first,bob,less,,yes
60fe0a2c24c7fad349551d47,scheduling,less,bob,second,bob,less,repeating,yes
60fe0a2c24c7fad349551d47,coffee,less,alice,first,bob,more,,yes
60fe0a2c24c7fad349551d47,coffee,less,alice,second,alice,less,alternating,yes
60fe0a2c24c7fad349551d47,conversation,less,alice,first,bob,more,,yes
60fe0a2c24c7fad349551d47,conversation,less,alice,second,alice,less,alternating,yes
60fe0a2c24c7fad349551d47,group project,more,alice,first,alice,more,,yes
60fe0a2c24c7fad349551d47,group project,more,alice,second,alice,more,repeating,yes
60fe0a2c24c7fad349551d47,weekend,less,bob,first,bob,less,,yes
60fe0a2c24c7fad349551d47,weekend,less,bob,second,bob,less,repeating,yes
60fe0a2c24c7fad349551d47,groceries,less,alice,first,bob,more,,yes
60fe0a2c24c7fad349551d47,groceries,less,alice,second,alice,less,alternating,yes
60fe0a2c24c7fad349551d47,restaurant,equal,bob,first,bob,equal,,yes
60fe0a2c24c7fad349551d47,restaurant,equal,bob,second,alice,equal,alternating,yes
60fe0a2c24c7fad349551d47,meeting prep,more,bob,first,bob,more,,yes
60fe0a2c24c7fad349551d47,meeting prep,more,bob,second,bob,more,repeating,yes
60fe0a2c24c7fad349551d47,family meals,less,bob,first,alice,more,,yes
60fe0a2c24c7fad349551d47,family meals,less,bob,second,bob,less,alternating,yes
60fe0a2c24c7fad349551d47,architects,more,alice,first,alice,more,,yes
60fe0a2c24c7fad349551d47,architects,more,alice,second,alice,more,repeating,yes
60fe0a2c24c7fad349551d47,feedback,equal,bob,first,bob,equal,,yes
60fe0a2c24c7fad349551d47,feedback,equal,bob,second,alice,equal,alternating,yes
60fe0a2c24c7fad349551d47,gifts,more,alice,first,alice,more,,yes
60fe0a2c24c7fad349551d47,gifts,more,alice,second,alice,more,repeating,yes
60fe0a2c24c7fad349551d47,babysitting,more,bob,first,alice,less,,yes
60fe0a2c24c7fad349551d47,babysitting,more,bob,second,bob,more,alternating,yes
60fe0a2c24c7fad349551d47,fundraising,more,bob,first,alice,less,,yes
60fe0a2c24c7fad349551d47,fundraising,more,bob,second,alice,less,repeating,yes
60fe0a2c24c7fad349551d47,concerts,equal,alice,first,bob,equal,,yes
60fe0a2c24c7fad349551d47,concerts,equal,alice,second,bob,equal,repeating,yes
610699b882c64e5ef5b18567,conversation,equal,alice,first,alice,equal,,yes
610699b882c64e5ef5b18567,conversation,equal,alice,second,bob,equal,alternating,yes
610699b882c64e5ef5b18567,meeting prep,less,alice,first,bob,more,,yes
610699b882c64e5ef5b18567,meeting prep,less,alice,second,alice,less,alternating,yes
610699b882c64e5ef5b18567,concerts,more,alice,first,bob,less,,yes
610699b882c64e5ef5b18567,concerts,more,alice,second,alice,more,alternating,yes
610699b882c64e5ef5b18567,fundraising,less,alice,first,alice,less,,yes
610699b882c64e5ef5b18567,fundraising,less,alice,second,alice,less,repeating,yes
610699b882c64e5ef5b18567,scheduling,equal,bob,first,bob,equal,,yes
610699b882c64e5ef5b18567,scheduling,equal,bob,second,alice,equal,alternating,yes
610699b882c64e5ef5b18567,police,more,alice,first,bob,less,,yes
610699b882c64e5ef5b18567,police,more,alice,second,bob,less,repeating,yes
610699b882c64e5ef5b18567,group project,less,bob,first,alice,more,,yes
610699b882c64e5ef5b18567,group project,less,bob,second,bob,less,alternating,yes
610699b882c64e5ef5b18567,restaurant,more,bob,first,alice,less,,yes
610699b882c64e5ef5b18567,restaurant,more,bob,second,alice,less,repeating,yes
610699b882c64e5ef5b18567,babysitting,less,alice,first,alice,less,,yes
610699b882c64e5ef5b18567,babysitting,less,alice,second,alice,less,repeating,yes
610699b882c64e5ef5b18567,weekend,equal,bob,first,bob,equal,,yes
610699b882c64e5ef5b18567,weekend,equal,bob,second,alice,equal,alternating,yes
